700
0 699
2 32 816565845
2 36 1862672219
2 41 408415592
2 46 1685934810
2 47 940146782
2 51 573521864
2 57 1112738196
2 59 45393769
2 61 490643219
2 68 620730770
2 73 632142698
2 74 56037201
2 75 1280697070
2 80 30442073
2 85 418206673
2 86 1048047681
2 88 1273906519
2 90 1261195665
2 92 423951437
2 95 1007559090
2 106 105272448
2 107 1262662868
2 108 1473758757
2 110 1811887644
2 117 533662049
2 118 1074779147
2 126 1042413441
2 131 876284770
2 135 2013726169
2 136 959417122
2 139 1594772594
2 141 887491544
2 142 1931651465
2 143 1372988488
2 144 1876852428
2 145 243794634
2 147 893452709
2 151 1029285229
2 153 1661795411
2 154 1403707819
2 155 1792450718
2 156 555076983
2 157 346436895
2 162 185847248
2 169 1879192348
2 175 1469933844
2 177 1367060539
2 179 76364983
2 182 1576093600
2 184 378978583
2 186 1322367163
2 190 370248671
2 191 971476897
2 194 706649316
2 195 1311722282
2 198 666558480
2 199 1521668722
2 201 551969845
2 202 85152180
2 204 1254346778
2 206 1293067255
2 207 514692629
2 209 384646644
2 210 1934866290
2 216 1534778199
2 218 2055501034
2 221 1782768462
2 222 1880450086
2 225 1739415262
2 227 2074801888
2 233 150492128
2 234 1948989018
2 235 1214859971
2 236 1485195144
2 237 311862902
2 241 1160786418
2 245 1408231987
2 246 848094688
2 248 759095944
2 253 381576358
2 254 413314426
2 255 1490053299
2 258 1333842149
2 268 458405013
2 270 1510573548
2 275 413100833
2 276 376825719
2 277 1480087468
2 279 931507037
2 280 1054581349
2 289 131653174
2 290 2084380025
2 291 1883609852
2 292 1413536368
2 294 1924382677
2 302 1123139100
2 305 535332121
2 307 567914856
2 308 943685749
2 313 23576680
2 314 419054199
2 317 832654666
2 321 989700635
2 322 1900835121
2 323 707627319
2 324 1524375947
2 326 1627057908
2 327 438149250
2 328 2104658887
2 332 1382924524
2 333 692842971
2 334 696627702
2 336 994880484
2 339 935022858
2 340 276287590
2 341 1207171626
2 343 1568673206
2 344 1985546400
2 345 2118116001
2 347 761199340
2 350 85450734
2 354 1993561006
2 359 226303791
2 361 2039313206
2 362 2133619515
2 365 1129728658
2 366 433502569
2 367 1038366455
2 373 1119536502
2 375 113487666
2 376 497282254
2 377 1879946504
2 379 1483703100
2 382 1398996195
2 384 225884680
2 387 800595630
2 389 1447119207
2 391 1319314472
2 396 705257617
2 397 830127032
2 399 1509830495
2 402 559182939
2 404 638473163
2 405 1913576370
2 409 852343880
2 411 1515118765
2 412 376120036
2 415 409642531
2 419 256035655
2 420 916532555
2 425 1196761418
2 426 325121809
2 427 1081739917
2 431 1435396366
2 434 15209038
2 446 1009196851
2 447 626440561
2 449 931957476
2 451 1095808271
2 457 637853073
2 459 125920178
2 461 239186184
2 462 977435436
2 465 1821738854
2 467 1070513392
2 469 710155034
2 472 229531933
2 475 1662874005
2 477 1288047215
2 480 1189722678
2 481 246659929
2 482 2100871141
2 483 1400915713
2 485 1929269018
2 486 109781638
2 488 497015969
2 498 2021578685
2 499 782204801
2 506 445438752
2 507 1795376114
2 509 1817533636
2 511 7593773
2 512 29094050
2 513 1121307791
2 515 1138689601
2 520 855343994
2 521 1115992212
2 527 692824693
2 529 74552086
2 531 950277569
2 532 1119090213
2 534 1643335670
2 538 895871764
2 539 1970643122
2 546 886978367
2 547 2070825298
2 550 1472734351
2 556 1646672880
2 560 356184502
2 563 1622278637
2 564 1366838977
2 565 642967605
2 566 69290483
2 568 1307352023
2 569 625992272
2 572 1810974256
2 575 1346444505
2 577 1243951494
2 578 717514739
2 580 228024807
2 582 1803198437
2 583 1723945971
2 586 990711029
2 595 803626876
2 597 233540693
2 601 1235635465
2 602 42085897
2 604 45979192
2 610 207112192
2 611 859092195
2 612 2025391777
2 615 1259868070
2 620 1149898035
2 621 1294191646
2 622 2017019496
2 626 95566799
2 627 969636004
2 631 288086021
2 635 83983199
2 636 2090811154
2 637 529918818
2 639 1341833807
2 641 2005292103
2 642 1362206210
2 643 275879375
2 645 1663169612
2 646 687098
2 650 2024176993
2 651 22736277
2 654 1784310542
2 660 795480855
2 662 1994093312
2 664 986612989
2 665 248130221
2 667 138218434
2 671 1875374684
2 674 1078083847
2 677 405270697
2 682 1225003649
2 687 1242076935
2 688 180974847
2 689 188897028
2 691 1708099833
2 698 1602604490
3 5 575281328
3 7 535143717
3 11 1057214323
3 14 1652717618
3 15 89605732
3 16 406547140
3 21 1150533941
3 25 1613609081
3 29 1959988400
3 30 936908351
3 31 1870078879
3 36 1799906739
3 38 2124434692
3 44 2093914408
3 45 949618149
3 51 355568185
3 52 1922989074
3 54 990251742
3 56 1913341604
3 58 848832706
3 60 1469884467
3 63 809889319
3 65 1507579240
3 67 1918308207
3 68 997062895
3 70 2036672702
3 76 971983214
3 78 1868406640
3 79 140509062
3 80 348871179
3 81 1959154703
3 82 788952143
3 83 1647678842
3 92 1065902720
3 93 520180567
3 94 316518545
3 100 2044158604
3 101 1501088197
3 105 1687747068
3 106 229240232
3 108 1422300131
3 111 1271950302
3 116 995957019
3 118 473732467
3 120 308753204
3 122 783875745
3 124 336985998
3 129 66654949
3 136 959469767
3 139 791929518
3 140 872389108
3 146 643396737
3 148 1975942844
3 149 278103794
3 151 2019933260
3 154 1381217017
3 155 1079520173
3 157 166954197
3 159 1448632104
3 160 155961731
3 161 1330445886
3 163 1173672367
3 165 780493934
3 166 1849659405
3 168 757516077
3 170 1498348986
3 174 1696536523
3 175 1072685109
3 180 671663732
3 181 497502811
3 184 1062119818
3 188 1841554612
3 189 1818501056
3 190 94990312
3 193 122550593
3 197 392249647
3 199 1393807907
3 203 738871794
3 206 1644612273
3 210 1971903576
3 213 760329751
3 214 1320191762
3 216 1582389709
3 218 400695643
3 222 1965597926
3 225 1337825786
3 229 1802487630
3 230 405377906
3 231 1324658249
3 232 1777712972
3 234 664886626
3 236 469060227
3 237 477987885
3 239 812613086
3 240 109434414
3 241 441436479
3 242 2002956165
3 245 1450635849
3 251 246268284
3 261 1452653200
3 263 379742303
3 264 1942422432
3 265 282053726
3 268 1478250970
3 269 1393451611
3 271 1817973179
3 273 1978886909
3 275 1565154087
3 279 1556024585
3 281 1049234989
3 284 394368200
3 287 99250994
3 288 359985873
3 289 1760434771
3 294 551615721
3 295 2132856328
3 299 1321320938
3 300 1388152115
3 308 1966385841
3 309 250890614
3 313 1968651276
3 322 511533202
3 323 1841837407
3 336 1660258047
3 337 60760255
3 339 812542404
3 341 1798803164
3 342 2095531533
3 343 403353342
3 344 1852238042
3 345 1737478170
3 346 1215280574
3 347 1535484636
3 352 1708573826
3 357 1041203213
3 359 1578780836
3 360 3576293
3 363 369388062
3 365 2118723290
3 371 440789632
3 372 1394203542
3 374 1750563233
3 376 1765997689
3 377 1433250682
3 378 1919021982
3 387 1217003082
3 389 130176748
3 391 1456889385
3 393 1186550372
3 394 1791593578
3 397 484704554
3 399 1097937056
3 401 1511710570
3 404 1091275084
3 410 1366447073
3 411 1224846651
3 415 1972928847
3 416 592902152
3 417 1593109469
3 419 1695813769
3 421 950223400
3 427 430502569
3 428 688373153
3 429 1053486711
3 430 1341791223
3 434 755781337
3 437 1147709395
3 438 1350000741
3 439 1526422917
3 440 1473890027
3 441 1941946236
3 449 1515916621
3 450 1104144099
3 451 302322336
3 452 1994360347
3 453 849685408
3 459 1232995910
3 460 2128780399
3 461 323522389
3 462 475345090
3 463 1046150642
3 464 628121583
3 465 1343095380
3 468 1761386904
3 469 1938676217
3 470 818290922
3 471 938211045
3 472 281068340
3 473 1730091673
3 475 1609805540
3 476 820754804
3 477 885617238
3 478 549890539
3 482 357107470
3 486 1135734166
3 489 1807478339
3 490 1752097417
3 492 131203534
3 495 1221839604
3 497 61362198
3 500 1377455256
3 501 1512600550
3 503 2076061973
3 505 643208976
3 507 1391871333
3 511 1608204879
3 520 2093266080
3 521 822169645
3 523 1535380682
3 527 1162508240
3 528 364203262
3 531 1362661262
3 533 2047274998
3 536 915653853
3 537 1113877738
3 539 1794222617
3 541 103499166
3 542 1254159360
3 543 159045767
3 544 413602907
3 547 1523358744
3 549 1082586824
3 552 1604486336
3 553 1451176998
3 554 171422719
3 555 687064015
3 559 920122370
3 560 1441339396
3 561 1030924414
3 562 2070384689
3 566 482159704
3 567 123820067
3 569 1494140847
3 571 290221941
3 572 880843852
3 573 1937593
3 574 556906530
3 575 1948086884
3 577 284299597
3 578 877848402
3 583 353938361
3 586 1114801410
3 587 384553618
3 590 111573019
3 591 1410113741
3 592 479122504
3 602 1683224303
3 604 1884878246
3 607 387144345
3 608 530317037
3 611 394614124
3 612 1890464311
3 616 17027868
3 618 381424481
3 623 2015209229
3 625 1060842709
3 626 364411372
3 632 1746918936
3 634 157289008
3 639 1955983944
3 642 728045277
3 643 36825970
3 644 697446402
3 645 268000819
3 647 1217178452
3 649 1026595183
3 650 836128374
3 652 1640368490
3 655 874573083
3 656 684154322
3 657 27070818
3 661 1626377505
3 663 257222766
3 664 529191696
3 669 1182515853
3 671 749472331
3 673 435898556
3 676 385943993
3 685 519483280
3 688 1261672638
3 689 610152004
3 690 162753602
3 694 1175030288
3 695 708355529
4 11 1502916177
4 13 43400851
4 18 131968635
4 19 992309012
4 20 915662468
4 26 1109870991
4 29 708676609
4 34 1427661968
4 35 791966016
4 36 544873416
4 37 720967100
4 39 953309929
4 40 1884866866
4 44 1391962822
4 46 1896371899
4 50 318689334
4 54 1642622678
4 58 2045049868
4 59 1252502404
4 61 1027989638
4 63 845125513
4 65 995148082
4 66 369089661
4 68 517998664
4 73 1412115539
4 75 1782918229
4 77 590362210
4 78 899609751
4 79 1396327715
4 80 317262127
4 81 2141985577
4 85 554978574
4 87 2020407135
4 88 340805583
4 92 1254051234
4 93 1794075952
4 97 2059494203
4 99 1091795614
4 100 1545840938
4 101 1563545724
4 102 1094087321
4 103 1388084405
4 104 916733400
4 105 1177238387
4 111 856962258
4 112 370962021
4 117 1844982668
4 123 450014872
4 124 1886472338
4 127 1686772483
4 128 2031247747
4 130 57545096
4 132 830254725
4 133 891431562
4 134 239659927
4 135 979559336
4 136 803286714
4 141 388228130
4 142 1370626799
4 143 159313175
4 144 1500323950
4 145 474532944
4 148 1000266003
4 149 1380388742
4 152 747708588
4 155 918927575
4 156 1932599992
4 157 1077136943
4 158 981900123
4 161 1686433741
4 162 773057439
4 165 1552495007
4 166 1584133587
4 169 1875515263
4 171 1653562960
4 174 984633332
4 176 1475957290
4 180 564338572
4 182 1135137515
4 192 963287656
4 194 2061379031
4 195 914031590
4 198 1601700375
4 200 1544597656
4 201 1534433536
4 202 2062647886
4 210 775597661
4 213 101226050
4 214 2095437843
4 216 277086970
4 218 897122868
4 219 365940235
4 221 393390193
4 223 1065577256
4 225 379936750
4 226 992228800
4 227 682319179
4 228 1964421810
4 230 1185156583
4 232 2024617393
4 236 1180170345
4 237 2072315142
4 238 1555405098
4 239 1774394789
4 241 325770024
4 242 1703324359
4 244 255470473
4 245 1074438013
4 246 413940746
4 247 1064420899
4 248 1430155726
4 250 750075400
4 252 1254749153
4 254 208411908
4 255 1865232857
4 258 1913949646
4 259 664306658
4 260 1483253116
4 261 1157395925
4 263 864062825
4 264 1818057948
4 271 746809339
4 272 997265562
4 273 1462353860
4 277 662629292
4 280 1580121819
4 283 504094617
4 284 241755587
4 285 1904399631
4 288 167253030
4 290 745247341
4 295 894366582
4 296 1815998218
4 298 1285249442
4 299 1849589639
4 301 385599626
4 304 117128037
4 305 519615047
4 306 324811009
4 308 1071244036
4 314 368159854
4 316 759853163
4 318 157551268
4 321 732453308
4 325 1032421148
4 326 1174170380
4 331 1655521934
4 333 1406996538
4 336 866544771
4 341 1385312096
4 347 874201599
4 348 294374238
4 349 1266701054
4 354 613276210
4 357 1995036479
4 360 1510185448
4 365 680140921
4 366 542925923
4 367 263661791
4 371 255676048
4 373 550375697
4 375 216843404
4 378 213825848
4 381 1943044183
4 387 1772138748
4 388 1643322200
4 390 2136003980
4 391 666484552
4 393 1626537679
4 399 775875807
4 405 2046342844
4 406 1755358318
4 410 1750331557
4 415 667681172
4 417 140594506
4 418 19361086
4 420 456186670
4 425 974443201
4 426 1466815758
4 427 1189295064
4 428 269267302
4 433 1730078463
4 444 1222451710
4 447 2145786148
4 448 1631334888
4 449 1139972430
4 450 282039083
4 451 1284040208
4 452 355000647
4 453 1653489279
4 455 1413605444
4 456 127800276
4 460 292462399
4 461 1670554692
4 462 1115754664
4 463 72713870
4 465 1164096449
4 466 1057463788
4 467 944454368
4 468 799377318
4 473 2112895832
4 474 200868313
4 475 896372711
4 477 2036365680
4 481 1831186251
4 484 1384041261
4 486 642122286
4 487 251062907
4 488 61826704
4 491 68958468
4 494 1582794039
4 496 1017361644
4 497 1561935407
4 499 1581979642
4 503 141314945
4 505 1825391866
4 509 131256898
4 512 880155658
4 519 1175292052
4 521 643308721
4 529 1724680760
4 530 874919990
4 533 221872520
4 534 472443906
4 541 807120392
4 543 1585253341
4 544 1910974391
4 546 1784224915
4 550 1520243709
4 551 2134944730
4 552 1968378420
4 555 1732878318
4 556 1897433014
4 557 504055011
4 559 217718908
4 560 1193169216
4 563 376552557
4 568 1721191246
4 570 141669394
4 572 204883872
4 573 419239339
4 582 1186964804
4 583 316974960
4 585 793685166
4 588 1588017879
4 592 1602708421
4 598 64004383
4 600 1509179587
4 601 456624157
4 603 1445877549
4 609 61852355
4 612 1540100170
4 616 30752455
4 618 195350599
4 621 432390474
4 627 222044603
4 630 1517702750
4 639 1836922593
4 640 1349384717
4 648 1409594895
4 650 2051942531
4 651 198794755
4 653 1639169863
4 657 2117154690
4 658 1991880453
4 663 1839897597
4 664 1235989111
4 671 1571188220
4 673 2056761099
4 675 332298823
4 679 510458500
4 680 1011509246
4 681 1486243957
4 683 305536478
4 684 714779934
4 687 1855662749
4 692 1216688045
4 696 1862535273
4 697 841260495
5 6 1997828956
5 8 1675943194
5 10 2143909028
5 11 725450704
5 12 270972236
5 14 2091873269
5 16 1833045986
5 19 1231995536
5 21 890690321
5 22 543926341
5 24 1960062731
5 25 346686921
5 26 1636725548
5 27 590129207
5 28 1972960465
5 30 376866619
5 31 1875081555
5 33 811021924
5 35 1449557427
5 37 2060931674
5 38 1492788785
5 39 1932720551
5 45 1142202999
5 48 1014091894
5 49 119706848
5 51 1970719506
5 56 801795691
5 57 1208008370
5 64 742182642
5 65 1326257956
5 69 2143834234
5 70 1674204912
5 73 1940646772
5 75 1030489491
5 76 1096146093
5 79 142232735
5 81 116260393
5 87 578223238
5 89 1655550278
5 92 132354327
5 93 189249675
5 94 1969813954
5 97 1022333264
5 98 1599708729
5 99 123931852
5 101 2053562154
5 104 21239940
5 105 1872225300
5 106 491200652
5 108 1063884536
5 109 1110859714
5 110 1256458603
5 111 763545511
5 113 1874596925
5 114 848866953
5 123 170967209
5 126 1065648053
5 130 326853533
5 139 1500162308
5 142 696620475
5 143 204537589
5 144 226730011
5 146 1318857109
5 148 1637576373
5 151 1131465903
5 154 488398580
5 155 1350173229
5 162 1074680260
5 172 220784303
5 174 100536612
5 175 1219963872
5 177 1842555378
5 178 1516434260
5 179 681479223
5 181 1047952035
5 182 196069136
5 186 374618720
5 188 1353626723
5 189 662345962
5 190 684417937
5 193 2013248545
5 198 1183256505
5 200 288772054
5 204 1175794380
5 205 1450309768
5 206 1100060413
5 208 497728309
5 210 1137701676
5 212 531709883
5 214 1689381877
5 217 229942013
5 220 610516366
5 223 1331476101
5 226 394987715
5 231 47843637
5 239 1547118134
5 242 88257144
5 243 1560692272
5 245 401963008
5 259 1481508232
5 264 1410768186
5 265 344027292
5 266 309549854
5 268 1408487808
5 269 917835469
5 272 366959384
5 275 858776979
5 276 998682142
5 277 400311210
5 279 762362363
5 282 214858263
5 283 38701165
5 285 1158852973
5 287 345356210
5 288 827565289
5 289 1493755699
5 293 51661299
5 296 314802639
5 299 1079869029
5 302 752906869
5 304 1798889518
5 305 238648637
5 309 2089362613
5 313 1209889529
5 319 280818497
5 321 1839663080
5 322 1107887221
5 324 722715999
5 326 908260965
5 327 357867550
5 328 1118125750
5 329 1458761687
5 331 2064926751
5 332 770611145
5 333 776320104
5 334 2064291000
5 335 1229818693
5 338 1820973991
5 341 2065782293
5 343 1644352361
5 344 636584682
5 348 1582185891
5 349 1601119651
5 351 114348184
5 353 1563904494
5 354 2081162356
5 356 294474069
5 359 2011438506
5 360 1303780546
5 361 2044707678
5 364 896922571
5 365 758322465
5 371 1066586494
5 372 853099942
5 375 854595099
5 377 253762787
5 378 81176326
5 379 108601857
5 381 1188709187
5 390 1539556820
5 391 4838339
5 392 724124918
5 393 1719541474
5 396 1041516247
5 397 1538139740
5 398 1746802862
5 402 729398122
5 408 840417422
5 414 1748315587
5 417 1804291993
5 418 476517519
5 420 2076150501
5 421 1570411959
5 422 1305078010
5 424 1013374021
5 426 1219775406
5 429 65010936
5 430 1007915154
5 432 1699669689
5 435 474857766
5 436 78173552
5 439 480103647
5 440 841589136
5 441 17815765
5 442 1190463647
5 444 398959696
5 445 295444539
5 446 395768039
5 447 1348585362
5 448 612947814
5 452 1695808671
5 455 814131910
5 457 1374424384
5 461 1765177407
5 462 1435739032
5 466 864379637
5 468 1540504234
5 470 2107505107
5 471 2123200245
5 472 432637302
5 476 1550354660
5 482 1942146964
5 485 272103369
5 487 324319762
5 488 904137292
5 491 1633887372
5 492 1326200275
5 494 1199242527
5 495 141210093
5 503 70977049
5 505 1531691988
5 509 1505194938
5 512 668241377
5 514 844374467
5 516 1903850814
5 524 1502054947
5 527 1814244074
5 530 1038720319
5 533 202655698
5 535 1940141653
5 538 1479997510
5 540 224726221
5 541 302408376
5 542 1639394605
5 543 95457111
5 546 711953575
5 548 792433509
5 549 364599567
5 554 703226283
5 555 577848001
5 557 412229649
5 558 1227169703
5 561 611075469
5 562 121637582
5 563 1862905912
5 564 1192401804
5 565 815320206
5 566 539426187
5 567 442813578
5 568 1866656457
5 569 1796913728
5 572 1546849165
5 574 2018087030
5 575 703952166
5 577 1597720897
5 579 839896661
5 583 470127799
5 584 1430003038
5 585 215138336
5 586 539415169
5 587 1388916118
5 593 2136322774
5 595 848361733
5 599 1375776023
5 601 1037447630
