600
0 599
1 506 846579199
1 507 1854202928
1 510 708855437
1 513 1961184726
1 517 48042323
1 518 742865739
1 519 182911114
1 520 1763675708
1 526 1883702187
1 528 1031342096
1 529 1356524930
1 530 106053083
1 536 316771266
1 537 45636117
1 540 583412534
1 541 1843381890
1 545 24313027
1 547 846474456
1 548 1824321387
1 550 1122398794
1 551 1071976476
1 554 2062460322
1 555 42681282
1 557 704465076
1 559 675250392
1 569 1473328480
1 573 2096019027
1 574 428507713
1 575 1919989907
1 576 2026483518
1 578 366858042
1 582 264136085
1 585 1623118185
1 588 1793928378
1 590 124470774
1 591 47759186
1 592 426200752
1 594 581735068
1 596 1356346737
1 597 369794800
2 5 1258855690
2 6 1641600352
2 7 1864988730
2 10 1295229508
2 11 248426354
2 17 2124737359
2 18 1678915840
2 20 835067016
2 21 488700289
2 24 822963253
2 26 973472209
2 27 515010294
2 28 629061041
2 30 35013279
2 31 1899711006
2 32 467164885
2 33 832792611
2 37 1736057273
2 38 625229685
2 40 1462540246
2 41 1197136013
2 43 1703341503
2 47 1935064679
2 51 866340998
2 57 1561346352
2 58 595135703
2 66 1902242098
2 69 2024122296
2 75 368262106
2 76 872923934
2 79 368925783
2 80 179847353
2 82 2095453496
2 84 1238791580
2 85 1657916098
2 86 255040969
2 87 633120360
2 88 45484309
2 89 1223351452
2 90 1922054105
2 91 1559591512
2 92 16089845
2 93 2111207099
2 94 1611013454
2 99 2002188871
2 100 1482886362
2 101 109760496
2 104 139933976
2 106 207193287
2 112 1579761447
2 113 150640522
2 114 1318077285
2 115 12429638
2 116 1877985856
2 118 448365134
2 119 1990924259
2 121 992663656
2 122 448339800
2 123 99880259
2 126 1709878861
2 132 1523621359
2 134 940921195
2 135 355443582
2 138 1411962656
2 139 22653419
2 140 214209292
2 142 376457043
2 146 1634369150
2 147 1333868124
2 154 647999363
2 160 532577252
2 162 1873174034
2 163 665935841
2 166 969841630
2 169 553353725
2 171 1730855821
2 172 1032319491
2 174 1124179232
2 175 9029115
2 176 1372028358
2 177 995793215
2 179 1531201790
2 180 2010732859
2 182 118357861
2 183 2070331682
2 185 1763234776
2 186 1659241539
2 189 257107086
2 195 445126208
2 200 224688148
2 209 2106767998
2 210 927366105
2 213 1381454295
2 224 1237355673
2 225 44917807
2 232 762740379
2 233 1720799362
2 237 450385076
2 238 1946890154
2 239 185079620
2 240 205550806
2 243 1988988981
2 244 706104400
2 245 1035712047
2 249 1459955907
2 255 720163098
2 256 530298222
2 261 304524301
2 264 1153744243
2 265 1703451372
2 266 511677658
2 268 898708895
2 272 460501997
2 274 214353591
2 278 1585222359
2 282 1369490014
2 283 1920608961
2 285 29415882
2 288 1969430012
2 289 881798724
2 292 1753825843
2 295 2068023001
2 296 311171766
2 299 1954574998
2 301 486388372
2 304 1055261711
2 306 258226300
2 310 2099056568
2 312 1771355434
2 315 1478208146
2 317 905540294
2 318 1829805406
2 319 1097101363
2 320 161538878
2 322 1906179360
2 325 725307120
2 327 1428843945
2 328 790317825
2 330 148603914
2 332 311903401
2 336 977014499
2 341 1078592772
2 344 1335281826
2 345 1224284163
2 347 999101591
2 348 1130318308
2 349 331756381
2 351 2091455087
2 354 1276340897
2 356 2121012824
2 357 1346939459
2 364 562123184
2 365 1252106871
2 368 1562412320
2 370 1755185824
2 371 1503456723
2 372 484620009
2 373 1185557085
2 375 944264993
2 376 1111230997
2 377 1203042650
2 383 1367537111
2 387 805052982
2 388 1685287438
2 390 452204717
2 391 900690916
2 393 298331767
2 394 918373231
2 402 882361901
2 403 323695913
2 404 1730077027
2 411 890948319
2 418 113065912
2 419 1913371237
2 422 1147516807
2 423 620577783
2 424 942425747
2 426 730182495
2 431 476135124
2 433 842623312
2 436 2130043977
2 437 827982879
2 438 428505478
2 442 1489166182
2 447 1748602839
2 452 602559089
2 454 1005470749
2 455 107813875
2 464 2099845296
2 466 1522008994
2 468 939816294
2 473 143466878
2 474 624406944
2 477 1328576488
2 478 482433426
2 479 155472577
2 483 1406613349
2 488 1265894913
2 490 1506419732
2 493 1061082592
2 495 1644401119
2 496 1473098700
2 500 1112382524
2 503 1212792968
2 504 2028158066
2 506 596064084
2 507 101864099
2 510 259025952
2 514 1528337493
2 516 207631028
2 518 909578696
2 520 2133510854
2 522 743927622
2 526 1925298092
2 532 163781648
2 541 760816191
2 545 1235889342
2 546 798214078
2 547 690086725
2 550 1966785110
2 555 1823206620
2 556 1692815654
2 557 1560401430
2 559 1910600469
2 560 1979958251
2 562 297071678
2 566 266738682
2 573 1483252441
2 576 2016148787
2 577 677230733
2 581 1729496848
2 584 463305542
2 586 1454827353
2 591 1167928802
2 595 1583435512
2 598 1333511273
3 4 123272979
3 7 278065837
3 8 1927294118
3 9 1559354864
3 10 778204409
3 11 2121243061
3 12 2047391443
3 14 1855487925
3 17 1284962617
3 26 413449942
3 28 1612453732
3 30 1351732717
3 32 286774070
3 35 1484618366
3 36 2063627907
3 38 1509751193
3 39 202763672
3 40 1445544415
3 44 760535084
3 48 1707124379
3 59 470211986
3 60 1123349005
3 63 878606193
3 64 793690491
3 68 361175896
3 71 1976790750
3 73 556360314
3 80 1887587433
3 81 1499829215
3 82 712658933
3 83 205382850
3 85 1195065028
3 87 1020475467
3 88 36015740
3 91 1966395659
3 94 17691709
3 95 1568194952
3 96 1346657252
3 97 1568401262
3 99 1737805735
3 104 1808497193
3 106 854142297
3 109 861940781
3 112 1114251998
3 114 101096448
3 115 873901279
3 116 1407625232
3 117 1006194250
3 122 827704119
3 124 2136699706
3 125 1360633663
3 128 1286936119
3 131 653003420
3 133 2093490009
3 135 1082403627
3 142 398827451
3 144 1047015878
3 151 885315064
3 155 1537418071
3 158 1679704986
3 159 1718543141
3 160 72351682
3 164 1652981197
3 167 426463689
3 168 543575824
3 169 1364694734
3 174 2092721466
3 175 1104138930
3 177 1581168015
3 179 1613935244
3 180 1789176433
3 184 2106810899
3 185 115532471
3 196 255852058
3 198 1819832695
3 201 1025819408
3 202 260170312
3 204 1183898676
3 205 872166062
3 206 754385820
3 208 498394208
3 211 1465393418
3 212 1802767195
3 213 431854281
3 215 1708768840
3 217 18444799
3 218 138021969
3 219 639894612
3 220 1529915785
3 221 1619552703
3 222 1310723509
3 223 110384419
3 224 285588074
3 227 1759430420
3 229 1636001303
3 230 667405402
3 231 1416837643
3 232 1862542928
3 233 1287779646
3 235 1253631805
3 238 1222058499
3 243 1010369969
3 244 240086433
3 245 1846696101
3 246 908630852
3 247 1692161523
3 248 1386685806
3 250 1996909826
3 251 1727919687
3 252 815453075
3 253 1238145024
3 255 787467488
3 256 2024323088
3 259 1423676478
3 260 575103853
3 262 369457033
3 264 229994967
3 266 1639917839
3 269 876423422
3 270 72042022
3 273 832193898
3 275 1406125542
3 277 1935438028
3 283 145353549
3 284 1221703640
3 288 403951145
3 291 1570097901
3 293 1715207149
3 294 1136743861
3 296 344033562
3 297 1350663490
3 298 1934896275
3 299 1676349776
3 301 1520341756
3 302 820548495
3 307 2086734753
3 308 998384187
3 310 1331675699
3 312 1246583536
3 313 1931296193
3 314 1628845355
3 320 146331641
3 321 195410711
3 325 1682729362
3 326 284631721
3 327 1694777519
3 332 671592164
3 334 1552872935
3 340 1954047959
3 341 64941759
3 344 105121136
3 349 38080598
3 350 844856088
3 359 1426273348
3 363 400470939
3 366 679626884
3 367 646980189
3 368 777723799
3 370 697606027
3 373 1005893832
3 375 1808844847
3 378 1259434375
3 379 2000915299
3 380 1412505742
3 381 843366890
3 383 963304443
3 384 575103849
3 385 1817859864
3 387 1163231427
3 390 574944611
3 392 686152871
3 395 442070223
3 396 1888115964
3 397 1345347399
3 400 787339821
3 401 1090388669
3 402 734429913
3 403 1902822055
3 406 73694337
3 407 1407025606
3 412 518860564
3 413 1440486395
3 415 76514701
3 419 1445696575
3 422 1455391767
3 423 251599202
3 428 22267839
3 431 1264717194
3 434 1831530862
3 436 1140553048
3 438 312267790
3 447 1448022454
3 449 181433617
3 451 1896074708
3 453 1827373334
3 454 1883808532
3 456 1409559599
3 457 1370753471
3 459 1115372062
3 463 2048419921
3 466 750378574
3 469 2030778838
3 470 1787905997
3 473 540338757
3 477 161320472
3 478 1037595217
3 481 1514885337
3 482 541213152
3 483 1885933801
3 486 1030021585
3 489 1452975749
3 492 2103302494
3 493 1476886959
3 494 223562127
3 496 1495091316
3 498 854138582
3 505 12027396
3 507 937913875
3 508 1523792839
3 513 1207036764
3 517 788624372
3 519 1788097924
3 523 2001151039
3 527 1901011792
3 528 164698276
3 529 1958537573
3 531 1807936811
3 535 945346735
3 537 1460254308
3 538 1958735930
3 542 401258675
3 543 800230831
3 545 865198730
3 546 78812260
3 548 1294317799
3 550 1652029733
3 551 1725591110
3 552 1107132129
3 556 1395199426
3 557 316279524
3 560 523179355
3 563 1223726795
3 565 1038733567
3 566 647317989
3 569 539583343
3 572 715452825
3 573 1207577778
3 574 530020553
3 576 335393249
3 578 424487762
3 582 1139760769
3 585 1282049237
3 586 151002665
3 587 1694202676
3 588 1213803276
3 589 1914620492
3 591 202426366
3 592 2020435204
3 594 1637135548
3 596 1001962459
3 597 1586013190
3 599 794064515
4 5 885216601
4 9 727066110
4 11 1691302786
4 12 1880592560
4 15 1150753438
4 18 1778110505
4 19 411330425
4 21 102873621
4 22 1633062567
4 23 256652858
4 24 1890085470
4 25 140216235
4 28 845245496
4 29 411572150
4 33 1111644762
4 36 1249941989
4 37 2051933656
4 38 2068374075
4 41 2020970300
4 42 1365018492
4 44 613626010
4 46 1980645848
4 49 642217236
4 50 519803543
4 53 814965558
4 54 177538552
4 58 1365097667
4 62 1188807163
4 66 521704086
4 67 1959573555
4 73 1364666802
4 77 340424463
4 78 916643515
4 79 397104557
4 81 1950786535
4 82 477520208
4 83 542608087
4 88 1721484563
4 92 1132450945
4 93 921627018
4 95 362856004
4 99 512209509
4 100 866063480
4 101 1212775240
4 102 862218183
4 103 1903434733
4 104 613070836
4 105 1493962291
4 112 868553182
4 121 830544067
4 123 1896360505
4 129 1673128555
4 135 700027906
4 136 92321933
4 140 1371450862
4 146 1399177081
4 147 431254028
4 149 14039893
4 152 1806998445
4 154 947266703
4 158 90218338
4 162 1811084867
4 164 1782568363
4 167 2080492594
4 168 1173255731
4 170 524178480
4 173 865012586
4 174 640923570
4 176 1467435927
4 178 733925821
4 179 955919274
4 180 968152753
4 184 461278509
4 187 199760954
4 189 1293012100
4 190 1141766533
4 191 593780672
4 196 1123464799
4 197 1581743523
4 198 1467483116
4 200 788176860
4 201 2128841107
4 208 1427920434
4 209 1549157187
4 216 2026199959
4 218 1966778315
4 220 271715705
4 222 1589716658
4 227 1186876368
4 231 1707276062
4 233 45484930
4 234 351152766
4 235 1026449887
4 237 388799822
4 241 1189910437
4 243 1797488375
4 244 41871745
4 245 1483322324
4 248 880933040
4 249 459545177
4 251 734274380
4 253 1317780445
4 255 1756526738
4 256 370789603
4 264 1987603838
4 266 567971710
4 269 992738517
4 270 1714062575
4 278 598400582
4 281 774171705
4 282 1642722463
4 288 1262053574
4 293 48637811
4 294 313962494
4 298 1421692313
4 299 369336100
4 301 401737333
4 304 1966311681
4 306 774830123
4 309 659754818
4 310 1122800446
4 311 1138222655
4 312 1504119075
4 315 518295205
4 317 1879315960
4 319 232808009
4 320 242499273
4 322 890365993
4 323 1350357116
4 324 1077443720
4 327 1570947395
4 328 1014003454
4 329 663659121
4 330 225597532
4 332 736651984
4 333 1783415325
4 335 1364633887
4 336 785160888
4 342 1101773353
4 345 1768447702
4 346 1900031102
4 347 1117028316
4 350 646205018
4 354 1611995393
4 355 1319951045
4 356 783694487
4 358 200059923
4 361 805178796
4 366 501231353
4 369 802254766
4 370 1918687685
4 374 1894896660
4 376 719519282
4 382 1501811358
4 384 1007073599
4 388 639171410
4 391 16073649
4 397 1004082683
4 400 652816510
4 403 512266810
4 407 1483542253
4 412 224327195
4 415 1375144587
4 416 1744781844
4 418 1164212159
4 419 1250406246
4 424 595902976
4 425 1539111583
4 427 2026145702
4 429 243139492
4 431 497403501
4 432 1883857106
4 435 236501509
4 436 287080452
4 439 1509940902
4 441 1943987024
4 442 861565827
4 444 1160839923
4 446 1195182220
4 447 765942006
4 451 1063284591
4 457 1451699489
4 458 282590093
4 460 1253260688
4 463 155794944
4 467 716297475
4 469 260105039
4 470 651756436
4 471 804320487
4 472 1947317952
4 473 1688151975
4 474 848718792
4 475 329183835
4 476 1394625957
4 479 1155562282
4 481 382252324
4 489 283641429
4 490 71195671
4 496 1846296747
4 497 1843738259
4 498 1109357373
4 500 1069950913
4 504 868121655
4 506 1161262704
4 507 740897057
4 509 1146072091
4 510 1930560799
4 511 1009725121
4 513 1731397192
4 519 186070729
4 520 919531832
4 521 583491261
4 522 1187332589
4 527 490631082
4 530 858707044
4 533 428462017
4 535 1316821590
4 538 2024343951
4 539 1754965542
4 541 2106775374
4 549 667506263
4 553 211474864
4 556 354643608
4 558 969914145
4 559 1627816920
4 563 1115155641
4 564 173499140
4 568 1873387344
4 570 1899949851
4 572 1633311731
4 573 815927961
4 577 1787970673
4 578 1934798468
4 579 2021238644
4 581 606122014
4 583 142430553
4 591 685682167
4 594 1054396566
4 597 954455157
5 11 1527165586
5 12 197501395
5 15 1260358113
5 16 928734726
5 19 1320106617
5 26 1353711017
5 29 1186027154
5 31 1298294805
5 33 1295502186
5 35 1995448367
5 38 1757543120
5 39 616057040
5 43 1715574106
5 44 2091520249
5 46 1277335702
5 50 1308115846
5 51 23678366
5 52 1035304180
5 55 336710302
5 56 1481253813
5 60 359654766
5 64 250490744
5 65 485948890
5 67 1013284907
5 70 111266224
5 71 469931925
5 73 709074189
5 74 870837154
5 75 1897994495
5 76 709413063
5 78 1393358983
5 82 1913906044
5 89 1069369398
5 91 247805427
5 92 406338975
5 96 602082340
5 97 821700411
5 98 420317648
5 99 1454122750
5 100 580423835
5 101 416039671
5 107 1740799639
5 111 2096832196
5 112 536968866
5 113 70501382
5 114 152568170
5 126 202979997
5 128 855374633
5 131 1683470224
5 133 958134009
5 135 1802386898
5 136 893037949
5 140 79800111
5 142 714056630
5 144 492802918
5 145 2143261784
5 148 238509699
5 149 925661576
5 154 1816882562
5 155 1366362397
5 156 98526644
5 158 1305938157
5 160 949846635
5 162 1721121724
5 164 1441791910
5 171 411126667
5 175 635349484
5 176 589043834
5 177 130050062
5 180 1136477259
5 181 1949171754
5 182 1818977888
5 184 1260714114
5 185 1021127028
5 186 1520183846
5 188 1647173838
5 189 1386290857
5 190 157585959
5 193 1345873066
5 194 463500070
5 195 641657421
5 197 1132275499
5 198 753668200
5 204 401858041
5 205 2062463862
5 210 984949622
5 211 2060196294
5 212 1137527452
5 213 515235898
5 217 1821675936
5 218 681463059
5 227 214828197
5 233 554800089
5 235 884360453
5 240 136917676
5 245 599398881
5 250 1434524348
5 251 1510073668
5 253 2123786995
5 256 1954464551
5 257 694436313
5 260 519121833
5 262 727992584
5 263 2036232875
5 265 2013992232
5 266 1073516781
5 267 1609404797
5 270 665438581
5 271 304086486
5 272 247570053
5 275 488486742
5 280 1886812657
5 287 329701950
5 288 1025522783
5 293 892194829
5 297 912321374
5 301 818873876
5 302 1321942641
5 305 1132193829
5 310 1767877603
5 312 99761282
5 314 886488652
5 316 1003247613
5 318 936789267
5 324 131688935
5 326 1567894018
5 327 1092987655
5 328 1737015804
5 332 1089102164
5 334 392154748
5 335 1732766744
5 336 935177663
5 341 1807623626
5 342 1606113203
5 345 524886833
5 348 1008255370
5 350 1861807633
5 354 1499590840
5 355 1995265507
5 358 1059090988
5 360 686186910
5 364 1660481437
5 366 993310982
5 367 1885255798
5 374 212885338
5 375 1287945961
5 383 215321912
5 385 1075333554
5 386 530932529
5 390 1139099066
5 394 1295679344
5 398 31338123
5 401 1171814956
5 402 1592735241
5 404 1833044163
5 409 1357987291
5 410 1402625707
5 415 929114520
5 431 616221703
5 435 1453618576
5 440 1285818776
5 443 333024219
5 444 542840953
5 447 1879646591
5 450 578002060
5 451 750183016
5 453 232775348
5 454 249669941
5 455 528234823
5 458 693371455
5 459 1955252377
5 467 291541517
5 469 632689216
5 471 582927763
5 478 1148714074
5 482 479744387
5 485 661144371
5 486 39030434
5 490 2042494738
5 492 1542898275
5 493 1583829333
5 496 672867159
5 500 1735433597
5 501 49674909
5 504 965801378
5 506 1213012608
5 508 2135376567
5 509 960051696
5 510 501995890
5 512 1423751565
5 515 555747211
5 516 1893327088
5 517 1400431669
5 521 670935138
5 522 516704291
5 524 1605669446
5 525 135247342
5 526 1276282596
5 529 1728835130
5 530 1304811203
5 539 957045914
5 544 561331612
5 545 1994051671
5 555 1908783069
5 557 757820471
5 559 905157300
5 561 654898223
5 563 80430349
5 564 332926057
5 568 2130759735
5 569 1492844334
5 570 87282337
5 571 30883745
5 573 1817218571
5 575 2127072310
5 580 549506883
5 586 2146349259
5 587 284548462
5 589 917204875
5 592 558947220
5 594 365586317
5 597 1667812317
5 599 784809046
6 8 261942240
6 11 1384119979
6 12 1744349444
6 18 802345298
6 20 1492513425
6 21 172591042
6 23 1032441441
6 25 187639704
6 33 1165540481
6 34 1819544725
6 37 998348612
6 38 147926485
6 39 379376002
6 40 1527197174
6 42 1590428343
6 43 319932019
6 44 876857980
6 45 643387732
6 51 91671490
6 52 531150014
6 53 394009830
6 54 1360524698
6 57 506978148
6 59 209251002
6 61 404621842
6 63 2078867861
6 65 440551204
6 70 1461271858
6 73 2031875119
6 74 577578703
6 80 2014519513
6 91 66981611
6 92 1535114280
6 98 1681579805
6 100 1750811869
6 108 608183768
6 110 471427212
6 115 1030734553
6 116 1913152841
6 117 806504697
6 120 1641339452
6 124 31251242
6 125 1586781193
6 126 1205052719
6 127 1622812632
6 128 1203862142
6 129 932761119
6 131 252931996
6 132 1813249143
6 134 307248815
6 136 481110475
6 138 1821504376
6 139 221195846
6 140 1453204399
6 142 786171793
6 149 416628796
6 151 1633960441
6 156 338405572
6 158 1399598442
6 160 464279910
6 161 718289063
6 164 595413226
6 165 27690831
6 167 1555614199
6 174 1744350219
6 175 2047421588
6 176 940540863
6 177 581903096
6 180 1837884728
6 189 1859215594
6 190 503716467
6 191 844713420
6 193 1267390540
6 195 1032577856
6 196 106166639
6 199 1143732791
6 207 294851108
6 210 939616733
6 211 943910363
6 218 900729064
6 220 553797833
6 222 1218152681
6 223 1489763397
6 224 1346654060
6 225 721982542
6 227 1832680516
6 228 1623710038
6 230 21544024
6 232 1072932821
6 234 1809502655
6 235 1909172598
6 236 1889454664
6 238 562450770
6 239 2045191551
6 240 1317903272
6 242 1793479391
6 244 750208941
6 245 1821384473
6 248 1839080648
6 250 408748173
6 253 1384005159
6 259 1080615661
6 260 750034545
6 263 2032847277
6 267 73842252
6 268 1365736458
6 271 210534857
6 275 481062623
6 276 864750070
6 277 757914602
6 278 1356770548
6 279 1280881773
6 286 2052055549
6 287 700691761
6 288 78827403
6 292 1881324577
6 299 348244078
6 301 315883067
6 305 701730990
6 306 1530676770
6 307 496116317
6 310 1919359319
6 311 1477523618
6 314 1553017701
6 316 1950190796
6 317 1066334917
6 319 1637938592
6 327 504703539
6 330 2024872569
6 332 1820549383
6 333 1653700506
6 334 357191403
6 337 894158884
6 338 1999384640
6 339 1967764962
6 340 1280605470
6 362 1812430247
6 366 457798148
6 371 846163368
6 372 641331982
6 373 1293747478
6 375 2036226488
6 376 1974592218
6 378 559208471
6 379 141431942
6 380 384082606
6 384 1190405828
6 385 2133137655
6 388 551721898
6 391 124433706
6 394 1898927580
6 395 1743824711
6 397 2082135322
6 401 826755393
6 404 1116671916
6 410 1862590818
6 413 1489506550
6 421 1103919871
6 425 1749777373
6 426 2031635895
6 430 1289789244
6 432 170947179
6 437 1821130625
6 438 760893017
6 439 374318740
6 441 991450596
6 442 1304718300
6 444 1804541596
6 446 738048208
6 448 290131130
6 449 649239057
6 450 1323550712
6 452 564030126
6 453 1171504529
6 458 1048883664
6 459 1237081067
6 460 949531302
6 461 892536142
6 462 98970406
6 463 1967200931
6 464 607832153
6 465 876814648
6 467 684587451
6 468 2002952882
6 470 1119216578
6 473 1180383652
6 478 547205242
6 480 1867591125
6 481 1451482214
6 482 45329048
6 489 38661009
6 491 1620959765
6 493 976113978
