400
0 399
1 26 740733240
1 27 413670426
1 28 573436978
1 30 1548692934
1 32 121897133
1 34 1103465235
1 36 1269074045
1 39 1076647618
1 40 161264000
1 41 644874904
1 42 689901902
1 43 413477107
1 44 1372938521
1 45 760009789
1 46 2133469403
1 49 1267230562
1 51 1478864243
1 55 628893542
1 56 618921668
1 58 1999105035
1 59 487197937
1 67 836534395
1 68 421609028
1 69 67876890
1 72 612365685
1 73 1684689390
1 76 1829061400
1 77 1734315095
1 82 233887451
1 85 480872314
1 87 2061079263
1 92 934291674
1 94 2035790882
1 95 1964944083
1 97 608628954
1 98 311583561
1 99 126924078
1 100 1750587841
1 101 788059319
1 102 1880200125
1 104 105084241
1 105 1865977574
1 106 1194622964
1 114 839482706
1 117 235469886
1 119 1694281696
1 122 2075500246
1 128 1416668304
1 131 1576938723
1 133 1242033483
1 134 1684454801
1 136 2132003947
1 137 1685985884
1 145 1897433328
1 147 1435336166
1 155 1151578464
1 156 1792370791
1 157 430870841
1 158 37825111
1 163 1537316941
1 165 1562842033
1 166 1755941289
1 168 1582104892
1 169 1260596929
1 170 833109445
1 171 1368319605
1 172 668340667
1 176 1086057989
1 178 88186870
1 179 147241940
1 181 1969089731
1 183 1850224759
1 185 2222629
1 186 492150303
1 188 1789125219
1 189 735719526
1 192 1619866795
1 193 1680984655
1 194 967151109
1 197 759681097
1 198 1389094914
1 199 67794545
1 202 1128170026
1 204 233916452
1 205 1220597176
1 206 747805633
1 207 1278847948
1 210 818099756
1 211 1078550644
1 212 143185164
1 214 1228474687
1 216 1935010746
1 219 1345266048
1 220 1696268228
1 221 115943886
1 222 2147450830
1 224 381677643
1 225 1832179603
1 227 662591796
1 229 986147328
1 231 1026758453
1 232 1445757110
1 233 1408039794
1 236 548841735
1 237 1615089810
1 240 1236435033
1 242 1046682122
1 249 1841482153
1 253 425599961
1 256 1923280536
1 258 191044562
1 259 1438502534
1 260 1755555615
1 261 1541294953
1 262 2135720624
1 265 1231932471
1 266 988073857
1 269 1877166003
1 270 419098420
1 271 392728505
1 272 354892620
1 274 1613213725
1 275 91269952
1 276 1966187690
1 278 1987115260
1 279 1120579066
1 280 129051967
1 281 348218041
1 286 618886238
1 287 262911080
1 292 465500981
1 296 1247540861
1 297 354152695
1 299 1818808518
1 300 180813893
1 301 215276563
1 302 958301139
1 303 2118204416
1 306 816571967
1 310 1853940659
1 312 1420664989
1 313 2007670833
1 314 1476932686
1 317 1997667770
1 318 1444172893
1 319 1858863161
1 320 963814968
1 321 2043574638
1 322 749407842
1 323 64181304
1 325 1240176521
1 327 2063972136
1 328 671271776
1 331 512528600
1 332 1862702656
1 333 842423132
1 334 775307446
1 335 1822917983
1 336 2045157011
1 339 1843394880
1 341 669037471
1 343 1597528081
1 346 769559642
1 349 2062397222
1 350 633739642
1 352 1039278232
1 354 1511020470
1 355 1876703409
1 357 90780665
1 358 1588361196
1 360 1503311093
1 361 105186074
1 366 767848509
1 368 1459008297
1 369 1757384426
1 371 710147660
1 375 769096955
1 377 37619451
1 381 1163019271
1 383 1697544583
1 388 780525074
1 389 2031224364
1 393 1178762556
1 394 1967206136
1 395 1805231457
1 396 1708432802
1 399 1472200067
2 3 1955065834
2 6 600380197
2 7 369324432
2 8 367109499
2 10 513085722
2 12 1781260502
2 13 504936787
2 14 1599062397
2 15 1643558710
2 16 1106054605
2 17 797071115
2 18 1808711690
2 19 776265168
2 21 1781143301
2 23 1905285715
2 28 734820498
2 29 796551175
2 34 178533761
2 35 1381146119
2 36 2427980
2 38 678025572
2 40 169770072
2 42 835269317
2 44 1208152756
2 46 1025942155
2 49 901296877
2 51 1694927175
2 52 131279267
2 53 276794599
2 54 855414780
2 58 365642975
2 60 4240795
2 62 1916173432
2 63 1620022232
2 66 826131212
2 67 772669268
2 69 71350836
2 71 1377930508
2 73 1453383722
2 75 399826553
2 77 745602088
2 78 1251162991
2 79 663905435
2 80 1242796881
2 82 670458340
2 85 708546363
2 91 435603667
2 92 1200393052
2 93 1434382136
2 94 69039700
2 96 994299326
2 97 51811096
2 103 1489340569
2 107 913979448
2 110 180166895
2 115 1817502332
2 116 1352253664
2 117 1034718858
2 120 1005890551
2 121 2138954444
2 122 1555900837
2 124 923154337
2 125 305389608
2 127 741115621
2 128 23592095
2 129 1623808694
2 130 85352152
2 131 1832409312
2 134 1522147851
2 135 828808133
2 136 781974420
2 137 502365761
2 138 1528977315
2 139 929631067
2 140 297315954
2 141 1463766228
2 142 153449495
2 144 1524386734
2 146 1761103781
2 147 306105188
2 149 295310344
2 153 953554458
2 155 1361872775
2 161 1719951341
2 163 1364703807
2 164 374050394
2 165 429041211
2 168 1051957962
2 169 1680642999
2 172 1173912580
2 174 780364040
2 178 1871630135
2 179 1403198222
2 180 1172773750
2 184 1942364778
2 186 2136681236
2 188 2084100362
2 190 2134070092
2 191 270159023
2 192 2020247697
2 198 1602028033
2 199 664645542
2 200 1695660630
2 201 1500585485
2 203 1710618557
2 205 1081255090
2 206 1315974226
2 207 1396313289
2 209 993710454
2 210 123312314
2 213 1577274709
2 214 1548165631
2 216 1704669220
2 219 535997793
2 220 364647510
2 222 1052470277
2 224 484517742
2 226 1527083787
2 229 592626565
2 230 1926684579
2 232 1655410705
2 235 639681206
2 237 695344542
2 238 1693027339
2 242 951827608
2 246 2118187113
2 247 1396408993
2 248 995443377
2 249 1627308243
2 250 152031547
2 251 141609126
2 252 1709975231
2 253 1794588293
2 254 1341891387
2 256 200997133
2 258 468575735
2 259 1977328772
2 261 878511006
2 262 731379772
2 263 254424719
2 264 1507838420
2 266 318764148
2 267 606413652
2 268 811699183
2 270 1056977158
2 271 2044713204
2 274 1443176719
2 275 839286455
2 277 556594704
2 278 74221143
2 281 1305179684
2 282 1578385695
2 284 758693217
2 285 1513610096
2 289 339920749
2 292 234266043
2 293 1928889595
2 294 1510062616
2 297 423799918
2 298 1340898506
2 299 910489219
2 301 2072805820
2 302 1951420148
2 303 2058112859
2 304 2046378183
2 305 1910906873
2 307 719487955
2 308 1999323658
2 309 939458345
2 313 538235240
2 319 1865703614
2 321 2006487350
2 322 1604239289
2 324 636411920
2 325 963610451
2 327 1314959616
2 329 1914146686
2 330 2076962611
2 333 434992688
2 334 72285328
2 335 333135206
2 336 534674724
2 338 630972988
2 339 1637051176
2 342 1376401122
2 345 330577635
2 346 421577641
2 347 323378430
2 348 810344596
2 355 215870602
2 356 1266850818
2 359 1391639673
2 365 1600484305
2 369 2120421017
2 370 1147947077
2 373 982657908
2 376 1099601261
2 378 549758012
2 381 756144481
2 385 1809252791
2 387 514921500
2 388 124276813
2 390 631552695
2 392 1367747903
2 393 90224274
2 398 1517618104
2 399 2124119564
3 4 1958937863
3 5 843092970
3 7 954986584
3 8 1576651126
3 9 124698813
3 10 1079433568
3 12 264672599
3 14 1134128257
3 18 289488421
3 20 2089927002
3 24 1891421564
3 27 1970141195
3 30 957498194
3 31 1108350426
3 33 1588351675
3 34 1159405098
3 35 552654372
3 36 1186653234
3 37 1966530146
3 38 1832021727
3 40 2010401347
3 41 1471932536
3 43 1287065631
3 44 528596173
3 46 1285501330
3 48 923427817
3 51 1304927090
3 54 1165982076
3 55 758933750
3 58 1765432932
3 63 2085072942
3 64 1530113707
3 68 112850419
3 70 1682918083
3 71 215785166
3 72 2027426515
3 74 463707837
3 76 1164903939
3 77 1595953999
3 78 1243626586
3 79 649592236
3 81 1075783739
3 87 137782615
3 91 510563765
3 93 726106417
3 94 514812331
3 95 1046099459
3 97 258875180
3 98 1094065052
3 99 2143667114
3 100 140684103
3 101 1532072106
3 103 1210123313
3 104 1308716593
3 107 2067541870
3 110 612585686
3 112 2065402572
3 113 1143761522
3 115 1802170991
3 121 996224159
3 122 482226892
3 125 1107021764
3 129 860403268
3 135 644606591
3 136 1008520397
3 137 1792444105
3 138 1139438895
3 139 1722405948
3 141 590527656
3 142 1226648946
3 150 1814969674
3 151 1407157740
3 152 1111842533
3 153 1306406991
3 154 1681274889
3 156 194822564
3 160 850387518
3 163 850828791
3 164 1933063640
3 165 1248196840
3 167 1485660502
3 169 278471591
3 171 824085659
3 172 1588371052
3 173 595500505
3 175 1492953116
3 177 1224002378
3 180 1860505805
3 183 393062479
3 184 1894547104
3 185 1463628941
3 186 889175392
3 188 2085173666
3 192 176503309
3 195 400510411
3 199 619410210
3 205 1093485346
3 207 51416049
3 210 1669189621
3 212 1254610472
3 213 2139870696
3 214 689809232
3 215 536093491
3 217 663666091
3 218 1722792962
3 219 1173655959
3 220 2128132835
3 224 519590304
3 226 1451277408
3 227 515020122
3 229 311310841
3 231 1092709630
3 232 1618395737
3 235 1199124247
3 236 2070189955
3 238 1280693222
3 239 1593027709
3 241 1996469007
3 242 375592313
3 243 1591191032
3 245 1966097925
3 247 297094873
3 248 1111420279
3 249 777824176
3 250 412550932
3 252 244864345
3 255 1807800646
3 256 1270687204
3 260 155003610
3 261 541148392
3 262 102731286
3 263 1186153298
3 265 652479836
3 272 276040091
3 273 719199843
3 274 854692727
3 275 652725389
3 277 1982795776
3 278 1957547179
3 281 1457817010
3 284 1003964361
3 288 246889496
3 289 932893944
3 290 22147871
3 293 1046957011
3 294 233756441
3 295 2019096162
3 296 1923800881
3 297 1517519175
3 298 517416846
3 300 492358077
3 302 1184895737
3 303 2014279050
3 306 1303493650
3 307 990581058
3 309 16001352
3 311 1658837748
3 315 1831712835
3 317 1262228301
3 318 868816194
3 319 1191209383
3 321 1500672636
3 322 1564027560
3 327 2025403963
3 329 1928988719
3 330 399389143
3 332 1611545245
3 334 1123566156
3 338 55741595
3 340 1719804467
3 341 513227125
3 343 1929853093
3 346 2117627973
3 347 1135650049
3 348 1773907552
3 350 486915121
3 351 435205642
3 353 239102393
3 359 1000772837
3 363 1067788474
3 364 951486150
3 368 1935896817
3 369 299009518
3 370 1280516551
3 371 2145802551
3 372 1816070049
3 378 606959929
3 379 1507362504
3 386 1020313019
3 388 154477470
3 390 1106730642
3 394 1570247624
3 398 215345761
4 2 1049569057
4 6 1449474268
4 10 292574422
4 15 1452869431
4 19 190369833
4 20 1550074795
4 22 415792446
4 29 578840813
4 30 1438422331
4 33 166785135
4 34 290087214
4 41 1977495603
4 42 385505058
4 44 1363442835
4 45 799194241
4 47 2014200364
4 49 44602528
4 53 1855007695
4 55 1656150176
4 56 1952058346
4 59 1251518949
4 63 1174500015
4 65 1936950173
4 66 700467995
4 71 1811273885
4 72 1031510723
4 76 279320534
4 77 1009276389
4 78 2086503559
4 83 299604961
4 88 933104597
4 90 1163432186
4 92 1749263505
4 94 457208941
4 98 1792770569
4 99 1589518225
4 100 725252282
4 102 225958809
4 103 473563896
4 104 921142214
4 105 572605477
4 106 1964375040
4 108 945261252
4 111 1242307987
4 113 1649126139
4 114 1905985824
4 115 1219465482
4 117 383914938
4 118 2010868243
4 121 2082376295
4 126 1928866448
4 127 486758902
4 128 665568018
4 129 37085129
4 131 623953776
4 133 1737613007
4 134 1218465929
4 135 451607682
4 136 1970280724
4 137 945246315
4 140 1425033901
4 142 372048180
4 143 1339559654
4 144 729027
4 145 1018548964
4 146 1296849684
4 149 889888462
4 150 351163480
4 152 1967896994
4 153 1939872416
4 154 92715105
4 155 1457942061
4 157 195213295
4 158 2019388912
4 160 868085234
4 161 2033553377
4 163 1240831695
4 164 172028919
4 166 872772082
4 167 612621740
4 170 1476328916
4 172 1859025171
4 176 479688732
4 179 961510176
4 180 1674496894
4 181 1808666628
4 182 1910271334
4 183 1856667168
4 186 321558134
4 188 789991136
4 192 1686376235
4 193 359874707
4 194 926585824
4 197 1914278690
4 198 1231014048
4 200 1938945232
4 201 1349741894
4 206 415217844
4 211 1735370817
4 212 1575895706
4 214 173699952
4 216 2120414303
4 221 1120878490
4 222 1374663602
4 224 139838628
4 225 857123323
4 227 1559866287
4 231 1916072555
4 232 1380226373
4 233 2032873522
4 234 707920389
4 236 943366708
4 237 1235861146
4 238 1905892070
4 239 1424926762
4 241 1348873616
4 245 1349524949
4 246 1652076370
4 247 1586936348
4 248 1302348295
4 252 624118179
4 254 1659445012
4 259 516982905
4 261 1191182900
4 263 1427172539
4 264 445312155
4 265 1239138105
4 267 766240234
4 269 1525206893
4 270 75557189
4 272 1079575465
4 273 840338942
4 274 233624398
4 275 1675673966
4 282 2052884226
4 283 1090022238
4 284 1939567314
4 286 1742051363
4 293 1076437653
4 295 435372143
4 301 677658130
4 302 1442539440
4 309 2008804660
4 310 1090070744
4 312 255872660
4 315 1230070603
4 316 782415291
4 318 2062884132
4 319 118110877
4 323 1468153677
4 324 1411362888
4 325 764121190
4 326 840732760
4 328 1285060022
4 329 1260769787
4 331 1669133493
4 333 744961365
4 336 2128702662
4 337 644262658
4 338 2074792065
4 341 1854627608
4 343 1989118491
4 345 598473740
4 346 806404399
4 347 494561046
4 348 1970807086
4 356 1937830633
4 357 31195999
4 360 113987802
4 361 917625168
4 362 57205480
4 363 608395427
4 366 1170756909
4 369 1327318090
4 370 189398296
4 374 170043979
4 375 1653328935
4 376 15302698
4 378 1237638470
4 379 1649410089
4 381 1803172619
4 382 1098132043
4 384 1201369289
4 385 422592100
4 390 593279139
4 391 2013257909
4 392 435424940
4 393 1669752867
4 395 1648168561
5 2 1456031183
5 4 1922709985
5 6 508536613
5 7 2108809502
5 8 1961605886
5 9 1477237666
5 12 51928552
5 14 1824250211
5 15 1920542202
5 18 360423538
5 21 2105846745
5 22 2074507738
5 26 84074969
5 27 518455405
5 29 1817932621
5 30 505986553
5 32 1334626903
5 36 1640432530
5 37 1640618115
5 38 57551577
5 40 1548409207
5 45 643203086
5 50 30110017
5 51 392271179
5 52 1537354112
5 58 161500304
5 59 39693397
5 64 1497859440
5 65 1908088417
5 66 1269518512
5 68 1133903424
5 69 1403267063
5 71 2010417481
5 76 1805061093
5 77 900165206
5 79 1860362640
5 80 358938898
5 82 1166962561
5 86 498824294
5 87 1846450079
5 90 1282857595
5 91 2029789760
5 92 1948456317
5 93 255252913
5 94 1831755004
5 96 1342614335
5 97 77707943
5 98 1211648218
5 100 1940016129
5 101 1673096848
5 103 572498214
5 104 1407925947
5 105 559765495
5 107 523696274
5 108 1490174087
5 109 230093409
5 110 960395351
5 112 197814835
5 114 1230981428
5 118 1746750887
5 120 665867864
5 121 1532117385
5 122 1304514962
5 129 1925536551
5 133 2025038955
5 138 432845002
5 140 1472403269
5 141 271763208
5 142 1634471161
5 143 33789141
5 145 969900758
5 147 521451113
5 149 1042034704
5 150 1235289208
5 151 444899376
5 152 156179613
5 154 301324957
5 155 1690593396
5 156 1113967943
5 157 1443945402
5 160 1405351567
5 168 1139921220
5 172 1814741895
5 175 284473027
5 182 1435488825
5 184 218335471
5 186 1772717961
5 188 1053162107
5 189 758099091
5 191 78748794
5 192 1834326235
5 193 774165422
5 194 1944709428
5 195 1220769864
5 197 1888990295
5 199 567536982
5 200 107354149
5 201 42552927
5 202 1320755006
5 206 159724971
5 207 933464249
5 208 1899542249
5 209 1495767475
5 210 638129658
5 211 169024244
5 212 621983072
5 213 858051940
5 214 1850712597
5 215 1623719500
5 217 1046305125
5 218 776358618
5 219 826902002
5 221 1233601073
5 223 1406991231
5 230 1840680864
5 231 94568612
5 232 873885224
5 235 425558840
5 236 717930084
5 237 315066054
5 238 1434854782
5 239 281559513
5 244 1430621620
5 247 1444649098
5 251 719658679
5 252 1874005000
5 256 289169269
5 258 952361023
5 260 968187149
5 263 2087235086
5 264 1299629749
5 265 1519821911
5 266 1151672016
5 270 1682240139
5 271 1458495027
5 273 542900132
5 276 1512429950
5 277 642377308
5 278 458607811
5 280 1418881147
5 281 1601402934
5 287 701868347
5 288 632336956
5 290 2125358909
5 291 1951159252
5 293 1838302966
5 295 875932637
5 296 901087868
5 297 1103718169
5 298 1394641649
5 299 1893125704
5 302 1867523248
5 303 15822149
5 306 202508498
5 309 2000043907
5 312 265254175
5 313 57231480
5 315 1320279416
5 318 107735627
5 320 1775816517
5 321 1585815318
5 326 1429435656
5 328 968275141
5 329 1917039742
5 332 657124440
5 333 484121585
5 334 2123008674
5 335 568728161
5 339 1310065914
5 340 2090984986
5 341 661491249
5 343 596664975
5 348 841000035
5 349 173976421
5 351 1807444114
5 352 1606413047
5 353 77891299
5 359 1093553250
5 361 1838780632
5 362 519887238
5 365 149119980
5 366 52790986
5 367 60631685
5 371 18870652
5 372 1629867620
5 373 1904407351
5 374 482594161
5 381 567027947
5 382 1477731428
5 383 1553142579
5 384 2002472555
5 386 1243131986
5 387 1846271111
5 388 714805136
5 389 1357040707
5 392 1085203503
5 394 834006875
5 395 756722958
5 398 338443309
6 1 1511490572
6 3 679828335
6 7 1918563552
6 11 91903293
6 13 1554090697
6 16 644752142
6 17 123724620
6 18 1390531551
6 20 687433706
6 21 1873270467
6 22 1347567817
6 23 2113197298
6 24 33045927
6 25 847305987
6 29 1226591825
6 30 2004726958
6 31 1709205527
6 32 1151841774
6 34 1981211778
6 37 1754474894
6 39 2130706300
6 40 500655784
6 41 881355064
6 43 1054240038
6 44 848357340
6 45 1351056939
6 47 642743411
6 50 132279216
6 51 2120621993
6 54 213965854
6 55 1302394054
6 57 2042547066
6 58 941038357
6 59 168994734
6 62 508673017
6 63 595187082
6 64 463231275
6 65 625619037
6 67 1951015779
6 71 678999244
6 75 523368116
6 76 831789224
6 77 389185545
6 78 1655605887
6 79 1350765362
6 80 1001666318
6 81 1510072104
6 82 1271868763
6 85 1193440000
6 86 1932548879
6 91 261771301
6 95 626414701
6 96 326074594
6 98 1501418456
6 99 1625181875
6 100 524697972
6 102 173782593
6 104 607453073
6 105 1220931730
6 106 1538406490
6 107 442874447
6 109 919357922
6 112 510215587
6 113 1049415776
6 114 273937692
6 116 1704344326
6 117 1409526125
6 120 1803563689
6 121 1468955698
6 122 823071352
6 124 17224348
6 125 856342932
6 128 1739524000
6 131 66379871
6 132 1860662943
6 133 1117184779
6 141 1952967962
6 142 1750419421
6 145 133823605
6 146 442437825
6 147 1710059415
6 148 510847539
6 150 1600362042
6 151 496508118
6 153 561704695
6 154 1693168
6 157 1711031060
6 158 1988407114
6 160 793906622
6 161 1341250369
6 162 1298151190
6 163 217151802
6 165 1638045467
6 167 1679784821
6 168 273560804
6 172 1350085232
6 176 1131617678
6 177 564537750
6 180 1670525682
6 181 972058761
6 183 837042406
6 184 1427825077
6 185 1943156975
6 187 1172070875
6 188 207470171
6 189 539025385
6 190 1608973532
6 191 2053800523
6 195 1370730606
6 204 760520771
6 207 707404319
6 208 1280891336
6 209 242266618
6 210 448458252
6 212 1707627309
6 213 47893119
6 214 1916250958
6 215 516634164
6 217 2064947761
6 220 579057258
6 224 391812128
6 225 1431988759
6 227 1296462797
6 228 1063382214
6 235 974385892
6 236 2126634491
6 243 636480305
6 245 1423837154
6 246 1745637735
6 247 684371024
6 248 1780779388
6 250 1965181166
6 251 1471781666
6 252 1140873907
6 255 1789169834
6 257 1538480503
6 258 1448774701
6 259 81518677
6 260 1738945504
6 261 1770634044
6 263 2054129549
6 264 2003523918
6 265 722947008
6 268 1677031782
6 269 1344092606
6 270 801632857
6 272 582041942
6 277 945602819
6 278 324399938
6 280 642306902
6 281 899931014
6 282 1986820296
6 283 1990391244
6 284 923271487
6 285 948183815
6 286 1313083958
6 288 1878799430
6 290 1133913545
6 293 1847964511
6 295 1866580908
6 298 893290694
6 300 62352464
6 301 847365507
6 302 104479430
6 303 621725562
6 305 1358389977
6 306 247514146
6 309 940332223
6 312 789544698
6 313 555201317
6 314 1615638139
6 316 523804942
6 317 151397739
6 321 517453523
6 322 1524163316
6 323 2043948859
6 324 1311272246
6 326 296584633
6 327 297933723
6 328 1098151261
6 329 202966419
6 336 951072645
6 338 476300804
6 339 1846243389
6 340 814218478
6 341 180222495
6 343 1349292040
6 344 686925417
6 345 870838917
6 346 1823479486
6 348 843015111
6 350 895263506
6 351 153788025
6 352 126502213
6 355 545782708
6 356 1904781991
6 357 1395054894
6 361 1664685694
6 362 1127668442
6 364 825301935
6 366 514235846
6 367 1328156986
6 368 1108505298
6 369 1157948375
6 376 721956521
6 378 1381654830
6 381 509580649
6 384 59984054
6 387 649240592
6 388 2005550827
6 389 660383350
6 393 934815957
6 394 617073179
6 395 175302412
6 396 362384957
6 397 825499467
6 398 464403758
7 4 1266807567
7 9 2065371244
7 10 483815432
7 12 138273549
7 13 174313252
7 14 490001534
7 15 1204040581
7 16 300126967
7 17 65903658
7 19 415040703
7 20 769755214
7 21 1311412150
7 24 1563005907
7 26 524812646
7 27 1758728659
7 29 173816424
7 32 1851104557
7 33 801971140
7 36 1183386174
7 37 1913437223
7 39 1353760845
7 41 138258957
7 42 1050028491
7 44 240492511
7 45 490773587
7 47 948825857
7 50 863940354
7 51 699766563
7 52 377485665
7 53 1063815826
7 54 1354606012
7 55 1825120769
7 57 1516278609
7 58 1558376484
7 60 292078800
7 61 1456059208
7 63 427145096
7 64 1895211744
7 66 67498120
7 68 575052538
7 69 537116515
7 75 1031499560
7 76 1253527190
7 80 636282935
7 83 1783468725
7 88 4350242
7 96 1335140661
7 98 1470459215
7 99 521313055
7 104 972438833
7 105 1580181633
7 106 47061311
7 108 1947483694
7 109 878995294
7 112 127123707
7 113 1136185483
7 115 834180484
7 116 1987984378
7 119 1489244400
7 120 1248726300
7 122 1391758658
7 123 360918810
7 124 115323958
7 125 294286368
7 126 2131830520
7 132 1342800324
7 133 1252504833
7 134 1218003498
7 136 287817270
7 137 2096390155
7 138 1580692597
7 139 1686240527
7 141 472502061
7 144 1240606891
7 148 166861661
7 151 964288774
7 152 1372459606
7 153 1554359186
7 154 2143357883
7 155 731639489
7 156 544999633
7 157 1928571119
7 163 1745780068
7 164 2048502065
7 166 1174156296
7 168 1936133515
7 169 1860961208
7 172 879204187
7 173 1787499515
7 177 618672992
7 179 1595871463
7 182 1275988294
7 186 820976116
7 189 1905923441
7 190 41520334
7 191 1024806828
7 193 2063545659
7 194 1578103361
7 195 109595570
7 197 2015609419
7 200 1651581137
7 201 235795992
7 202 1760493999
7 203 2026809743
7 206 2039868622
7 208 735922886
7 210 1546789550
7 213 1734427325
7 214 345992792
7 216 2056562973
7 218 138014288
7 219 1464433100
7 220 544876334
7 222 506826726
7 223 391314621
7 225 466544513
7 228 28405530
7 233 1116436547
7 235 1079561879
7 236 702125190
7 238 1040258470
7 239 1782836167
7 241 1197910942
7 242 61939817
7 244 1646843810
7 246 1711749646
7 249 202944647
7 250 518369395
7 253 1547955139
7 255 96782145
7 257 224405134
7 258 1932695690
7 259 1574277985
7 262 2005947264
7 265 1157218404
7 267 1851649930
7 268 1931182296
7 269 1766324850
7 270 1301537918
7 273 1947953715
7 280 973295240
7 281 534152002
7 283 665529699
7 285 922344629
7 286 1493955714
7 288 791439282
7 291 1567153618
7 293 1770637780
7 294 827804034
7 297 1070884816
7 298 1544775414
7 301 1651998403
7 302 1552341495
7 303 2089309244
7 305 1448756376
7 306 361614679
7 307 1863315881
7 312 1292998905
7 315 1037488365
7 316 1847098129
7 318 401678053
7 323 17569348
7 326 1646786254
7 327 679686667
7 329 1056650156
7 330 1178323687
7 339 619005519
7 340 1574621563
7 344 1262834346
7 347 1307238469
7 348 840518301
7 349 752896073
7 353 1783140467
7 356 1541491096
7 358 1161431185
7 361 305858343
7 362 513929393
7 363 1082606925
7 364 132754386
7 365 696292447
7 366 1735010497
7 367 1350862018
7 369 1382790293
7 371 1545884855
7 372 1342640566
7 374 2033935726
7 377 495339339
7 378 363755589
7 379 673456955
7 381 1923129490
7 382 476156647
7 385 2139777735
7 388 328096505
7 389 592986042
7 391 1088911730
7 394 606491060
7 395 762819954
7 396 2076388746
7 397 47335376
7 398 451742984
8 1 1612801983
8 4 102575472
8 6 1333985867
8 7 251549781
8 11 1854555924
8 14 819963863
8 15 831432826
8 16 895972695
8 19 1832883524
8 30 767571753
8 32 1707257899
8 36 1286946690
8 38 763901107
8 41 956587700
8 42 39841986
8 43 1074358467
8 45 1786735531
8 50 1476932012
8 52 1923120822
8 56 142742225
8 58 967189328
8 59 329495654
8 60 1866590903
